event_id,station,start_time,end_time,fault_type_num,fault_type,affected_variable,original_value,modified_value,severity,injection_parameters
c6aa684a,New,2023-10-07 05:00:00,2023-10-07 05:00:00,1,SPIKE,relative_humidity_pct,80.0,121.64804457590009,large,mag=41.65
d879336b,New,2023-03-02 18:00:00,2023-03-02 18:00:00,1,SPIKE,surface_pressure_hpa,992.7,1016.5413769234013,large,mag=23.84
8ff179d2,New,2021-04-20 23:00:00,2021-04-20 23:00:00,1,SPIKE,temperature_c,25.3,20.52713231759759,medium,mag=-4.77
295cba1e,New,2024-11-28 12:00:00,2024-11-28 12:00:00,1,SPIKE,relative_humidity_pct,32.0,26.076123707718622,small,mag=-5.92
2a3250a9,New,2023-04-12 21:00:00,2023-04-14 07:00:00,2,DRIFT,temperature_c,27.4,26.05,slow,"rate=0.010,dur=35"
67b80a9f,New,2022-05-01 01:00:00,2022-05-02 04:00:00,2,DRIFT,surface_pressure_hpa,974.8,972.6,fast,"rate=-0.100,dur=28"
b2bb2f4c,New,2022-05-25 19:00:00,2022-05-27 19:00:00,2,DRIFT,temperature_c,29.0,28.85,medium,"rate=-0.050,dur=49"
73a41a91,New,2022-09-29 08:00:00,2022-10-01 20:00:00,2,DRIFT,surface_pressure_hpa,982.9,973.8,fast,"rate=-0.100,dur=61"
aacd06a4,New,2021-06-06 21:00:00,2021-06-09 19:00:00,2,DRIFT,surface_pressure_hpa,976.9,970.29,slow,"rate=-0.010,dur=71"
f94d2864,New,2024-01-27 22:00:00,2024-01-29 10:00:00,3,FREEZE,temperature_c,10.5,10.5,exact,dur=37
a0a9172e,New,2021-12-19 15:00:00,2021-12-21 12:00:00,3,FREEZE,relative_humidity_pct,41.9,42.0,quantized,dur=46
39c639ef,New,2021-07-02 06:00:00,2021-07-03 06:00:00,3,FREEZE,relative_humidity_pct,44.9,45.0,quantized,dur=25
289f0f68,New,2023-06-13 05:00:00,2023-06-14 21:00:00,3,FREEZE,relative_humidity_pct,59.9,60.0,quantized,dur=41
cd824023,New,2021-02-13 19:00:00,2021-02-15 08:00:00,3,FREEZE,temperature_c,17.3,17.3,exact,dur=38
1f43a9d5,New,2023-07-10 13:00:00,2023-07-11 12:00:00,3,FREEZE,surface_pressure_hpa,976.4,976.4,exact,dur=24
a7b6988b,New,2022-08-26 07:00:00,2022-08-27 00:00:00,3,FREEZE,surface_pressure_hpa,979.8,979.9,quantized,dur=18
675be081,New,2024-01-04 02:00:00,2024-01-05 09:00:00,3,FREEZE,temperature_c,6.3,6.2,quantized,dur=32
76bb6bd9,New,2023-04-24 08:00:00,2023-04-25 10:00:00,3,FREEZE,surface_pressure_hpa,986.6,986.7,quantized,dur=27
e44645a9,New,2021-05-28 15:00:00,2021-05-29 17:00:00,3,FREEZE,surface_pressure_hpa,975.0,975.0,exact,dur=27
c6fad551,New,2022-08-31 10:00:00,2022-08-31 10:00:00,4,RANGE,relative_humidity_pct,50.0,104.80405276931987,just_outside,out_of_bounds
29f04cbb,New,2023-11-08 17:00:00,2023-11-08 17:00:00,4,RANGE,relative_humidity_pct,58.0,150.21739910111788,severe,out_of_bounds
181847ff,New,2024-11-24 23:00:00,2024-11-24 23:00:00,4,RANGE,relative_humidity_pct,55.0,153.8157805831984,severe,out_of_bounds
7067468d,New,2023-05-29 06:00:00,2023-05-29 06:00:00,4,RANGE,relative_humidity_pct,87.0,104.27841523151866,just_outside,out_of_bounds
e161caab,New,2022-05-17 04:00:00,2022-05-17 04:00:00,4,RANGE,relative_humidity_pct,66.0,104.04771719519553,just_outside,out_of_bounds
7e0b2eb0,New,2024-04-22 22:00:00,2024-04-22 22:00:00,4,RANGE,relative_humidity_pct,24.0,104.03543328960112,just_outside,out_of_bounds
d8a60a29,New,2021-01-17 12:00:00,2021-01-17 12:00:00,4,RANGE,relative_humidity_pct,66.0,-999.0,impossible,out_of_bounds
0094f202,New,2021-06-26 10:00:00,2021-06-26 10:00:00,4,RANGE,temperature_c,32.9,9999.0,impossible,out_of_bounds
772cdcd1,New,2024-09-04 12:00:00,2024-09-04 12:00:00,4,RANGE,temperature_c,29.6,87.60900474543143,severe,out_of_bounds
f672a76a,New,2021-07-11 02:00:00,2021-07-11 02:00:00,4,RANGE,relative_humidity_pct,67.0,142.65805982062034,severe,out_of_bounds
a032ee91,New,2022-06-10 13:00:00,2022-06-10 13:00:00,4,RANGE,relative_humidity_pct,18.0,102.33293655921985,just_outside,out_of_bounds
d7f87b3e,New,2021-05-23 06:00:00,2021-05-23 06:00:00,4,RANGE,relative_humidity_pct,76.0,101.61889782298005,just_outside,out_of_bounds
b699f24a,New,2022-01-22 11:00:00,2022-01-22 11:00:00,4,RANGE,temperature_c,13.5,55.064171361239815,just_outside,out_of_bounds
c4b7792c,New,2022-07-12 15:00:00,2022-07-12 15:00:00,4,RANGE,relative_humidity_pct,63.0,152.36442084651654,severe,out_of_bounds
060a645c,New,2021-12-09 20:00:00,2021-12-09 20:00:00,4,RANGE,relative_humidity_pct,67.0,197.63941093814014,severe,out_of_bounds
49e3d787,New,2021-09-08 13:00:00,2021-09-08 13:00:00,4,RANGE,relative_humidity_pct,74.0,159.1640891479318,severe,out_of_bounds
4a0ae7f4,New,2022-04-20 06:00:00,2022-04-20 06:00:00,4,RANGE,temperature_c,27.4,97.69999161941215,severe,out_of_bounds
129a3f89,New,2022-07-13 01:00:00,2022-07-13 01:00:00,4,RANGE,temperature_c,28.2,98.64259117329249,severe,out_of_bounds
92bf0e89,New,2022-10-08 06:00:00,2022-10-08 06:00:00,4,RANGE,temperature_c,21.7,58.81475427881993,just_outside,out_of_bounds
9a503a7e,New,2024-10-17 14:00:00,2024-10-17 14:00:00,4,RANGE,relative_humidity_pct,38.0,-999.0,impossible,out_of_bounds
ebc017db,New,2021-08-02 10:00:00,2021-08-02 10:00:00,4,RANGE,relative_humidity_pct,80.0,-999.0,impossible,out_of_bounds
9cacc6c9,New,2024-03-09 22:00:00,2024-03-09 22:00:00,4,RANGE,relative_humidity_pct,60.0,-999.0,impossible,out_of_bounds
79c40c3a,New,2024-06-29 10:00:00,2024-06-29 10:00:00,4,RANGE,relative_humidity_pct,71.0,-999.0,impossible,out_of_bounds
26eb5773,New,2023-05-01 12:00:00,2023-05-01 12:00:00,4,RANGE,temperature_c,25.3,9999.0,impossible,out_of_bounds
492aa1a4,New,2022-03-25 06:00:00,2022-03-25 06:00:00,4,RANGE,relative_humidity_pct,55.0,178.85313644814005,severe,out_of_bounds
3734518f,New,2022-06-24 09:00:00,2022-06-24 09:00:00,4,RANGE,temperature_c,32.3,80.69015144131609,severe,out_of_bounds
161d21d6,New,2022-10-31 19:00:00,2022-10-31 19:00:00,4,RANGE,relative_humidity_pct,64.0,-999.0,impossible,out_of_bounds
7bb1d546,New,2024-03-03 20:00:00,2024-03-03 20:00:00,4,RANGE,temperature_c,15.7,9999.0,impossible,out_of_bounds
6b1d57bf,New,2022-04-27 18:00:00,2022-04-27 18:00:00,4,RANGE,temperature_c,36.8,92.10871271125536,severe,out_of_bounds
09f3dfe0,New,2022-11-11 20:00:00,2022-11-11 20:00:00,4,RANGE,temperature_c,19.5,84.94829604061682,severe,out_of_bounds
48e80ded,New,2023-04-08 16:00:00,2023-04-08 16:00:00,4,RANGE,temperature_c,31.3,55.58365321796284,just_outside,out_of_bounds
b65766d6,New,2023-02-19 04:00:00,2023-02-19 04:00:00,4,RANGE,temperature_c,17.9,9999.0,impossible,out_of_bounds
1e58920d,New,2024-05-09 01:00:00,2024-05-09 01:00:00,4,RANGE,relative_humidity_pct,43.0,176.4855817473891,severe,out_of_bounds
bb9d2a0f,New,2022-07-04 23:00:00,2022-07-04 23:00:00,4,RANGE,temperature_c,30.0,9999.0,impossible,out_of_bounds
ceb1adba,New,2023-01-13 08:00:00,2023-01-13 08:00:00,4,RANGE,temperature_c,12.3,83.31647214736783,severe,out_of_bounds
839dbafc,New,2024-03-11 15:00:00,2024-03-11 15:00:00,5,COMMUNICATION,all,29.4,,missing_packet,dur=1
6c9bf413,New,2023-04-06 06:00:00,2023-04-06 06:00:00,5,COMMUNICATION,temperature_c,18.6,,partial_missing,dur=1
b56b48b4,New,2024-12-26 23:00:00,2024-12-26 23:00:00,5,COMMUNICATION,temperature_c,16.5,,partial_missing,dur=1
de1178db,New,2023-11-12 06:00:00,2023-11-12 06:00:00,5,COMMUNICATION,temperature_c,14.2,,partial_missing,dur=1
1d0516e7,New,2023-04-21 23:00:00,2023-04-21 23:00:00,5,COMMUNICATION,temperature_c,26.4,,partial_missing,dur=1
ea32dc99,New,2024-01-29 23:00:00,2024-01-29 23:00:00,5,COMMUNICATION,temperature_c,11.8,,partial_missing,dur=1
1925031e,New,2021-08-31 16:00:00,2021-08-31 23:00:00,5,COMMUNICATION,all,28.9,,burst_missing,dur=8
f1c0d28b,New,2022-01-25 16:00:00,2022-01-25 16:00:00,5,COMMUNICATION,all,16.1,,missing_packet,dur=1
19638768,New,2022-07-27 03:00:00,2022-07-27 03:00:00,5,COMMUNICATION,temperature_c,25.4,,partial_missing,dur=1
f9ab1705,New,2023-12-23 17:00:00,2023-12-23 17:00:00,5,COMMUNICATION,temperature_c,16.8,,partial_missing,dur=1
e93b3dde,New,2023-04-22 07:00:00,2023-04-22 11:00:00,5,COMMUNICATION,all,25.6,,burst_missing,dur=5
2055bed6,New,2024-09-04 17:00:00,2024-09-04 20:00:00,5,COMMUNICATION,all,30.1,,burst_missing,dur=4
d376f155,New,2021-07-10 17:00:00,2021-07-10 17:00:00,5,COMMUNICATION,temperature_c,36.5,,partial_missing,dur=1
7409ae63,New,2024-02-15 23:00:00,2024-02-15 23:00:00,5,COMMUNICATION,temperature_c,11.6,,partial_missing,dur=1
19afa1fb,New,2024-02-13 06:00:00,2024-02-13 06:00:00,5,COMMUNICATION,temperature_c,9.4,,partial_missing,dur=1
4d3bfccb,New,2023-02-27 08:00:00,2023-02-27 08:00:00,5,COMMUNICATION,temperature_c,19.6,,partial_missing,dur=1
2b251476,New,2024-03-22 18:00:00,2024-03-22 22:00:00,5,COMMUNICATION,all,28.9,,burst_missing,dur=5
e2cdeef5,New,2023-10-21 01:00:00,2023-10-21 05:00:00,5,COMMUNICATION,all,17.8,,burst_missing,dur=5
721d6402,New,2022-06-25 17:00:00,2022-06-25 17:00:00,5,COMMUNICATION,all,37.6,,missing_packet,dur=1
ff0eceae,New,2022-05-12 22:00:00,2022-05-12 22:00:00,5,COMMUNICATION,temperature_c,32.7,,partial_missing,dur=1
10c8d42e,New,2021-10-29 00:00:00,2021-10-29 00:00:00,5,COMMUNICATION,all,17.4,,missing_packet,dur=1
6fbf48f4,New,2022-08-04 11:00:00,2022-08-04 16:00:00,5,COMMUNICATION,all,30.2,,burst_missing,dur=6
d1533ddf,New,2021-06-11 01:00:00,2021-06-11 01:00:00,5,COMMUNICATION,temperature_c,28.7,,partial_missing,dur=1
d38ee1f8,New,2022-05-14 23:00:00,2022-05-15 05:00:00,5,COMMUNICATION,all,33.3,,burst_missing,dur=7
95692cf7,New,2024-01-22 06:00:00,2024-01-22 06:00:00,5,COMMUNICATION,all,5.6,,missing_packet,dur=1
a001861d,New,2021-10-26 04:00:00,2021-10-26 04:00:00,5,COMMUNICATION,temperature_c,17.0,,partial_missing,dur=1
052608e2,New,2022-03-30 15:00:00,2022-03-30 21:00:00,5,COMMUNICATION,all,38.1,,burst_missing,dur=7
8c00becb,New,2021-08-23 00:00:00,2021-08-23 00:00:00,5,COMMUNICATION,all,27.0,,missing_packet,dur=1
e52adb9c,New,2021-12-07 11:00:00,2021-12-07 11:00:00,5,COMMUNICATION,all,20.9,,missing_packet,dur=1
78f4726d,New,2021-06-25 11:00:00,2021-06-25 11:00:00,5,COMMUNICATION,all,36.6,,missing_packet,dur=1
e72e4163,New,2021-03-23 00:00:00,2021-03-23 00:00:00,5,COMMUNICATION,temperature_c,22.4,,partial_missing,dur=1
95647ed8,New,2022-10-04 02:00:00,2022-10-04 02:00:00,5,COMMUNICATION,all,24.0,,missing_packet,dur=1
6d04e91b,New,2024-08-17 21:00:00,2024-08-17 21:00:00,5,COMMUNICATION,temperature_c,27.9,,partial_missing,dur=1
e0332628,New,2021-10-03 06:00:00,2021-10-03 08:00:00,5,COMMUNICATION,all,26.2,,burst_missing,dur=3
0bc73ab0,New,2022-12-28 13:00:00,2022-12-28 15:00:00,5,COMMUNICATION,all,19.1,,burst_missing,dur=3
b539be75,New,2021-09-22 10:00:00,2021-09-22 12:00:00,5,COMMUNICATION,all,28.6,,burst_missing,dur=3
ed645b15,New,2023-10-23 19:00:00,2023-10-23 19:00:00,5,COMMUNICATION,temperature_c,23.1,,partial_missing,dur=1
d15889eb,New,2024-11-21 03:00:00,2024-11-21 03:00:00,5,COMMUNICATION,all,15.7,,missing_packet,dur=1
2629ac5b,New,2024-08-19 21:00:00,2024-08-19 21:00:00,5,COMMUNICATION,all,27.9,,missing_packet,dur=1
6dff450d,New,2023-07-10 07:00:00,2023-07-10 07:00:00,5,COMMUNICATION,temperature_c,26.3,,partial_missing,dur=1
e894cdc3,New,2024-03-18 16:00:00,2024-03-18 16:00:00,5,COMMUNICATION,all,27.8,,missing_packet,dur=1
7f198835,New,2023-10-10 11:00:00,2023-10-10 11:00:00,5,COMMUNICATION,temperature_c,32.5,,partial_missing,dur=1
08048ec6,New,2023-07-26 19:00:00,2023-07-26 19:00:00,5,COMMUNICATION,all,27.2,,missing_packet,dur=1
b135ea1b,New,2022-10-17 06:00:00,2022-10-17 06:00:00,5,COMMUNICATION,all,19.1,,missing_packet,dur=1
b64e844f,New,2023-12-25 02:00:00,2023-12-25 02:00:00,5,COMMUNICATION,all,11.5,,missing_packet,dur=1
50cf8925,New,2021-06-06 07:00:00,2021-06-06 07:00:00,5,COMMUNICATION,all,29.3,,missing_packet,dur=1
f9d5b296,New,2023-06-21 19:00:00,2023-06-21 21:00:00,5,COMMUNICATION,all,30.6,,burst_missing,dur=3
00f5752a,New,2024-06-01 16:00:00,2024-06-01 16:00:00,5,COMMUNICATION,temperature_c,42.5,,partial_missing,dur=1
f87b887f,New,2024-01-03 04:00:00,2024-01-03 04:00:00,5,COMMUNICATION,temperature_c,5.7,,partial_missing,dur=1
cb80b4f1,New,2022-01-15 04:00:00,2022-01-15 07:00:00,5,COMMUNICATION,all,6.2,,burst_missing,dur=4
280520e8,New,2024-12-19 23:00:00,2024-12-19 23:00:00,5,COMMUNICATION,all,14.0,,missing_packet,dur=1
fde899b4,New,2022-11-10 16:00:00,2022-11-10 16:00:00,5,COMMUNICATION,all,24.8,,missing_packet,dur=1
30ed238f,New,2024-05-19 00:00:00,2024-05-19 00:00:00,5,COMMUNICATION,temperature_c,32.4,,partial_missing,dur=1
3232b95c,New,2024-07-21 14:00:00,2024-07-21 14:00:00,5,COMMUNICATION,temperature_c,34.6,,partial_missing,dur=1
8b208af8,New,2024-02-03 02:00:00,2024-02-03 02:00:00,5,COMMUNICATION,temperature_c,8.8,,partial_missing,dur=1
9a91f1b0,New,2022-05-29 04:00:00,2022-05-29 11:00:00,5,COMMUNICATION,all,26.7,,burst_missing,dur=8
8e752280,New,2021-02-15 09:00:00,2021-02-15 09:00:00,5,COMMUNICATION,temperature_c,20.9,,partial_missing,dur=1
6114f3a0,New,2023-09-11 14:00:00,2023-09-11 21:00:00,5,COMMUNICATION,all,30.7,,burst_missing,dur=8
f9e54353,New,2024-04-28 06:00:00,2024-04-28 15:00:00,5,COMMUNICATION,all,24.2,,burst_missing,dur=10
7fdef0b9,New,2023-12-29 17:00:00,2023-12-29 17:00:00,5,COMMUNICATION,temperature_c,17.3,,partial_missing,dur=1
7ed7f640,New,2021-08-11 04:00:00,2021-08-11 04:00:00,5,COMMUNICATION,all,28.0,,missing_packet,dur=1
22c895f1,New,2024-03-14 11:00:00,2024-03-14 11:00:00,5,COMMUNICATION,all,27.5,,missing_packet,dur=1
d3f7cd06,New,2021-10-02 07:00:00,2021-10-02 07:00:00,5,COMMUNICATION,temperature_c,26.9,,partial_missing,dur=1
9c98a42c,New,2023-11-17 22:00:00,2023-11-17 22:00:00,5,COMMUNICATION,all,18.3,,missing_packet,dur=1
bdc60e0e,New,2022-06-17 16:00:00,2022-06-17 16:00:00,5,COMMUNICATION,temperature_c,36.5,,partial_missing,dur=1
6230a241,New,2022-01-26 22:00:00,2022-01-26 22:00:00,5,COMMUNICATION,temperature_c,9.2,,partial_missing,dur=1
e88003c8,New,2024-10-09 23:00:00,2024-10-10 03:00:00,5,COMMUNICATION,all,24.3,,burst_missing,dur=5
f01e3bb2,New,2024-09-21 16:00:00,2024-09-21 22:00:00,5,COMMUNICATION,all,31.5,,burst_missing,dur=7
7eb3e2cc,New,2024-06-28 16:00:00,2024-06-29 01:00:00,5,COMMUNICATION,all,30.4,,burst_missing,dur=10
0af4dbb0,New,2021-11-12 21:00:00,2021-11-12 21:00:00,5,COMMUNICATION,all,17.8,,missing_packet,dur=1
c42c5584,New,2022-10-20 19:00:00,2022-10-20 19:00:00,6,MULTIVARIATE,temperature_c,23.0,33.0,t_rh_mismatch,
f1dd5e14,New,2022-08-01 22:00:00,2022-08-01 22:00:00,6,MULTIVARIATE,temperature_c,26.6,36.6,t_rh_mismatch,
6301d099,New,2021-09-02 05:00:00,2021-09-02 05:00:00,6,MULTIVARIATE,temperature_c,24.8,34.8,t_rh_mismatch,
46fa16fc,New,2024-04-02 13:00:00,2024-04-02 13:00:00,6,MULTIVARIATE,temperature_c,32.7,42.7,t_rh_mismatch,
37181f5b,New,2022-03-14 13:00:00,2022-03-14 13:00:00,6,MULTIVARIATE,relative_humidity_pct,40.0,0.0,moisture_mismatch,
55cb092f,New,2023-11-14 04:00:00,2023-11-14 04:00:00,6,MULTIVARIATE,relative_humidity_pct,84.0,44.0,moisture_mismatch,
b8e0ebb7,New,2022-08-25 18:00:00,2022-08-25 18:00:00,6,MULTIVARIATE,relative_humidity_pct,62.0,22.0,moisture_mismatch,
c26e90ca,New,2024-07-24 14:00:00,2024-07-24 14:00:00,6,MULTIVARIATE,temperature_c,33.1,43.1,t_rh_mismatch,
139ca10d,New,2022-01-06 16:00:00,2022-01-06 16:00:00,6,MULTIVARIATE,relative_humidity_pct,65.0,25.0,moisture_mismatch,
d1a2f7c7,New,2021-09-04 23:00:00,2021-09-04 23:00:00,6,MULTIVARIATE,relative_humidity_pct,94.0,54.0,moisture_mismatch,
2d00a3f8,New,2022-09-04 03:00:00,2022-09-04 03:00:00,6,MULTIVARIATE,temperature_c,28.1,38.1,t_rh_mismatch,
8dd93763,New,2023-07-27 05:00:00,2023-07-27 05:00:00,6,MULTIVARIATE,relative_humidity_pct,96.0,56.0,moisture_mismatch,
76242110,New,2023-11-09 03:00:00,2023-11-09 03:00:00,6,MULTIVARIATE,relative_humidity_pct,87.0,47.0,moisture_mismatch,
d9f94f3d,New,2022-09-30 05:00:00,2022-09-30 05:00:00,6,MULTIVARIATE,temperature_c,23.1,33.1,t_rh_mismatch,
75c2a46b,New,2022-12-09 11:00:00,2022-12-09 11:00:00,6,MULTIVARIATE,temperature_c,21.1,31.1,t_rh_mismatch,
39a25fca,New,2023-03-06 13:00:00,2023-03-06 13:00:00,6,MULTIVARIATE,temperature_c,28.6,38.6,t_rh_mismatch,
a9110792,New,2021-11-01 03:00:00,2021-11-01 03:00:00,6,MULTIVARIATE,temperature_c,16.8,26.8,t_rh_mismatch,
a537a099,New,2023-07-19 01:00:00,2023-07-19 01:00:00,6,MULTIVARIATE,temperature_c,26.7,36.7,t_rh_mismatch,
2ba4e440,New,2021-11-14 01:00:00,2021-11-14 01:00:00,6,MULTIVARIATE,relative_humidity_pct,67.0,27.0,moisture_mismatch,
00ffe8d2,New,2021-12-14 22:00:00,2021-12-14 22:00:00,6,MULTIVARIATE,relative_humidity_pct,84.0,44.0,moisture_mismatch,
b06b4879,New,2023-11-05 04:00:00,2023-11-05 04:00:00,6,MULTIVARIATE,temperature_c,16.9,26.9,t_rh_mismatch,
afa5f7d0,New,2023-04-29 16:00:00,2023-04-29 16:00:00,6,MULTIVARIATE,temperature_c,30.1,40.1,t_rh_mismatch,
8233c32a,New,2022-06-03 10:00:00,2022-06-03 10:00:00,6,MULTIVARIATE,relative_humidity_pct,18.0,5.0,moisture_mismatch,
b804e705,New,2024-03-02 23:00:00,2024-03-02 23:00:00,6,MULTIVARIATE,relative_humidity_pct,92.0,52.0,moisture_mismatch,
2f60022b,New,2023-09-24 18:00:00,2023-09-24 18:00:00,6,MULTIVARIATE,temperature_c,28.4,38.4,t_rh_mismatch,
3502dfda,New,2024-11-20 06:00:00,2024-11-20 06:00:00,6,MULTIVARIATE,temperature_c,13.6,23.6,t_rh_mismatch,
31f0ac84,New,2021-10-19 01:00:00,2021-10-19 01:00:00,6,MULTIVARIATE,relative_humidity_pct,97.0,57.0,moisture_mismatch,
5348956f,New,2021-01-26 02:00:00,2021-01-26 02:00:00,6,MULTIVARIATE,relative_humidity_pct,92.0,52.0,moisture_mismatch,
1819625d,New,2023-05-13 16:00:00,2023-05-13 16:00:00,6,MULTIVARIATE,temperature_c,41.5,51.5,t_rh_mismatch,
5c89747f,New,2023-03-22 12:00:00,2023-03-22 12:00:00,6,MULTIVARIATE,temperature_c,25.0,35.0,t_rh_mismatch,
ad302b7b,New,2024-09-26 21:00:00,2024-09-26 21:00:00,6,MULTIVARIATE,relative_humidity_pct,81.0,41.0,moisture_mismatch,
2a4edde1,New,2022-02-07 13:00:00,2022-02-07 13:00:00,6,MULTIVARIATE,relative_humidity_pct,53.0,13.0,moisture_mismatch,
d426b0e9,New,2022-02-03 07:00:00,2022-02-03 07:00:00,6,MULTIVARIATE,temperature_c,11.8,21.8,t_rh_mismatch,
d9519537,New,2023-05-25 04:00:00,2023-05-25 04:00:00,6,MULTIVARIATE,relative_humidity_pct,79.0,39.0,moisture_mismatch,
bc4311db,New,2024-10-03 19:00:00,2024-10-03 19:00:00,6,MULTIVARIATE,temperature_c,27.4,37.4,t_rh_mismatch,
a8617e3f,New,2023-01-17 16:00:00,2023-01-17 16:00:00,6,MULTIVARIATE,relative_humidity_pct,39.0,5.0,moisture_mismatch,
85cc998c,New,2022-08-13 00:00:00,2022-08-13 00:00:00,6,MULTIVARIATE,relative_humidity_pct,80.0,40.0,moisture_mismatch,
b09d54be,New,2023-03-07 23:00:00,2023-03-07 23:00:00,6,MULTIVARIATE,relative_humidity_pct,56.0,16.0,moisture_mismatch,
1beeb56f,New,2021-06-10 14:00:00,2021-06-10 14:00:00,6,MULTIVARIATE,relative_humidity_pct,42.0,2.0,moisture_mismatch,
99c994bc,New,2022-02-21 23:00:00,2022-02-21 23:00:00,6,MULTIVARIATE,temperature_c,14.0,24.0,t_rh_mismatch,
a31b5695,New,2022-09-07 14:00:00,2022-09-07 14:00:00,6,MULTIVARIATE,temperature_c,37.2,47.2,t_rh_mismatch,
16c69aef,New,2022-05-04 20:00:00,2022-05-04 20:00:00,6,MULTIVARIATE,relative_humidity_pct,66.0,26.0,moisture_mismatch,
39850e2b,New,2023-12-06 21:00:00,2023-12-06 21:00:00,6,MULTIVARIATE,relative_humidity_pct,86.0,46.0,moisture_mismatch,
fa179654,New,2022-03-11 16:00:00,2022-03-11 16:00:00,6,MULTIVARIATE,temperature_c,28.2,38.2,t_rh_mismatch,
4e0b071d,New,2023-12-08 04:00:00,2023-12-08 04:00:00,6,MULTIVARIATE,relative_humidity_pct,92.0,52.0,moisture_mismatch,
9faa7fff,New,2024-02-28 12:00:00,2024-02-28 12:00:00,6,MULTIVARIATE,relative_humidity_pct,35.0,5.0,moisture_mismatch,
372f764e,New,2023-08-10 02:00:00,2023-08-10 02:00:00,6,MULTIVARIATE,relative_humidity_pct,72.0,32.0,moisture_mismatch,
f4f00ff7,New,2023-12-04 20:00:00,2023-12-04 20:00:00,6,MULTIVARIATE,temperature_c,16.6,26.6,t_rh_mismatch,
0ce30a88,New,2024-12-12 08:00:00,2024-12-12 08:00:00,6,MULTIVARIATE,relative_humidity_pct,66.0,26.0,moisture_mismatch,
53ff38f6,New,2023-02-11 01:00:00,2023-02-11 01:00:00,6,MULTIVARIATE,temperature_c,15.8,25.8,t_rh_mismatch,
1d6f090e,New,2023-12-12 06:00:00,2023-12-12 06:00:00,6,MULTIVARIATE,temperature_c,9.3,19.3,t_rh_mismatch,
6ae76353,New,2021-12-24 10:00:00,2021-12-24 10:00:00,6,MULTIVARIATE,relative_humidity_pct,65.0,25.0,moisture_mismatch,
ed3be180,New,2021-05-28 19:00:00,2021-05-28 19:00:00,6,MULTIVARIATE,relative_humidity_pct,58.0,18.0,moisture_mismatch,
65a0d3e3,New,2024-06-03 08:00:00,2024-06-03 08:00:00,6,MULTIVARIATE,temperature_c,34.3,44.3,t_rh_mismatch,
312c81c5,New,2022-01-11 15:00:00,2022-01-11 15:00:00,6,MULTIVARIATE,relative_humidity_pct,53.0,13.0,moisture_mismatch,
2d40f682,New,2024-08-10 09:00:00,2024-08-10 09:00:00,6,MULTIVARIATE,relative_humidity_pct,84.0,44.0,moisture_mismatch,
653d1c9c,New,2022-01-31 11:00:00,2022-01-31 11:00:00,6,MULTIVARIATE,temperature_c,18.2,28.2,t_rh_mismatch,
468e0071,New,2022-08-19 15:00:00,2022-08-19 15:00:00,6,MULTIVARIATE,temperature_c,33.9,43.9,t_rh_mismatch,
6e816ad8,New,2021-01-25 22:00:00,2021-01-25 22:00:00,6,MULTIVARIATE,relative_humidity_pct,88.0,48.0,moisture_mismatch,
9b39cf9d,New,2021-10-06 09:00:00,2021-10-06 09:00:00,6,MULTIVARIATE,temperature_c,29.4,39.4,t_rh_mismatch,
24ea9ff5,New,2023-10-26 05:00:00,2023-10-26 05:00:00,6,MULTIVARIATE,relative_humidity_pct,83.0,43.0,moisture_mismatch,
cb792abc,New,2022-04-05 08:00:00,2022-04-05 08:00:00,6,MULTIVARIATE,temperature_c,27.8,37.8,t_rh_mismatch,
117862e3,New,2021-09-20 06:00:00,2021-09-20 06:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
2b22bf6e,New,2024-07-17 23:00:00,2024-07-17 23:00:00,6,MULTIVARIATE,temperature_c,29.8,39.8,t_rh_mismatch,
587a84fd,New,2021-05-24 06:00:00,2021-05-24 06:00:00,6,MULTIVARIATE,temperature_c,23.7,33.7,t_rh_mismatch,
860de029,New,2024-11-08 11:00:00,2024-11-08 11:00:00,6,MULTIVARIATE,relative_humidity_pct,49.0,9.0,moisture_mismatch,
a572abd0,New,2024-03-30 14:00:00,2024-03-30 14:00:00,6,MULTIVARIATE,temperature_c,35.2,45.2,t_rh_mismatch,
792c1fac,New,2024-01-09 04:00:00,2024-01-09 04:00:00,6,MULTIVARIATE,temperature_c,6.7,16.7,t_rh_mismatch,
34cf82dc,New,2021-04-03 19:00:00,2021-04-03 19:00:00,6,MULTIVARIATE,temperature_c,25.7,35.7,t_rh_mismatch,
f6173c78,New,2022-10-20 16:00:00,2022-10-20 16:00:00,6,MULTIVARIATE,relative_humidity_pct,59.0,19.0,moisture_mismatch,
edb1d56a,Shimla,2024-08-27 06:00:00,2024-08-27 06:00:00,1,SPIKE,relative_humidity_pct,94.0,109.12356798090087,medium,mag=15.12
9dd55ae4,Shimla,2023-04-07 13:00:00,2023-04-07 13:00:00,1,SPIKE,surface_pressure_hpa,790.0,787.7136628205362,small,mag=-2.29
fa201b98,Shimla,2022-04-17 00:00:00,2022-04-17 00:00:00,1,SPIKE,relative_humidity_pct,55.0,72.07147364721331,medium,mag=17.07
7269b4c7,Shimla,2023-10-23 00:00:00,2023-10-23 00:00:00,1,SPIKE,surface_pressure_hpa,785.0,783.2079706076094,small,mag=-1.79
